id,date,username,content,url
1309540726628323330,2020-09-25 17:10:13+00:00,SmokyMtnGal12,@RealMattCouch @goldenwinston12 We are pulling our grandson from in person schooling and going virtual. He has experienced more sinus issues and headaches in the last 2 MONTHS than he did all of last year! #UnmaskOurKids,https://twitter.com/SmokyMtnGal12/status/1309540726628323330
1309478445760479239,2020-09-25 13:02:45+00:00,galts1teaparty,If you do not know these facts about COVID-19 then it is time to change your channel &amp; start reading real news and not the propaganda that the #CorruptMedia &amp; #CorruptDemocrats are brainwashing you with. #OpenUpAmerica #OpenOurSchools #UnMaskOurKids  #UnMaskAmerica  #WashHands https://t.co/R6mu9Nu6s7,https://twitter.com/galts1teaparty/status/1309478445760479239
1309263103142629378,2020-09-24 22:47:03+00:00,josephkoss,"I wish our Michigan policies were dictated by science 🧬 but they aren’t.

I hope @GovWhitmer sees this and other studies and realizes the children are the cure

#UnMaskOurKids

https://t.co/lWAsm6fntA",https://twitter.com/josephkoss/status/1309263103142629378
1308739553918885888,2020-09-23 12:06:39+00:00,OPFORPio,"#LittleLamont the coward

This is MY state!

#OpenCTNow 
#UnmaskOurKids

@NedLamont @GovNedLamont https://t.co/mFnS0Wq3At",https://twitter.com/OPFORPio/status/1308739553918885888
1308152131359322117,2020-09-21 21:12:27+00:00,PWatcher2020,@JustinTrudeau #unmaskourkids,https://twitter.com/PWatcher2020/status/1308152131359322117
1306978260652355584,2020-09-18 15:27:54+00:00,JensPlexus,"Today, I had to send my 9yr old to school in a mask because the school must do whatever @GovAbbott says or they can't attend. You must forget science and the SIDS/Suffocation training hospitals make you take to bring them home under disguise of humanity. #UnmaskOurKids",https://twitter.com/JensPlexus/status/1306978260652355584
1306967257818390528,2020-09-18 14:44:11+00:00,ThatParentP4P,"#ChildAbuse mandated by @dougducey based on lying hysteria. #ScienceDeniers 

#UnmaskOurKids https://t.co/7CgLnwKC31",https://twitter.com/ThatParentP4P/status/1306967257818390528
1306723422672531456,2020-09-17 22:35:16+00:00,AmberIJohnson,"#momagainstmasks #momagainstkidsmasking
#unmaskamerica #unmaskourkids #neverquiet #saveourchildrenworldwide #protectourfutures #standingforthosewhoneedit #advocate #unite https://t.co/i42hpYSpcf",https://twitter.com/AmberIJohnson/status/1306723422672531456
1305654407019687937,2020-09-14 23:47:23+00:00,galts1teaparty,@dougducey #UnMaskOurKids #UnMaskArizona https://t.co/zaudwnnE2r,https://twitter.com/galts1teaparty/status/1305654407019687937
1304933367213948929,2020-09-13 00:02:13+00:00,KeriODell8,"@MHSAA @GovWhitmer @umichsph #unmaskourkids I demand that you change our children having to wear masks while competing in there school sports. So dangerous and irresponsible this decision was. I am so disappointed, listen to the 1000’s of parents demanding this change immediately",https://twitter.com/KeriODell8/status/1304933367213948929
